,pred
5191,5.787164861195504
5192,2.6309148276827727
5193,2.1181563216095243
5194,16.12592050776776
5195,75.25628966553731
5196,240.02354275104503
5197,482.7032143241169
5198,223.79066703369344
5199,123.62831768493874
5200,114.65635313456026
5201,136.20278661383367
5202,72.25239902833054
5203,60.26448523665894
5204,62.411784330208796
5205,72.9296329414064
5206,114.81635905109515
5207,125.6885413368539
5208,175.80360391755363
5209,102.75696261666123
5210,49.93639687193919
5211,65.64443467856454
5212,29.06543880724468
5213,37.986685160739995
5214,41.48917048066015
5215,18.173670540625704
5216,4.757979618410705
5217,5.000766230150492
5218,8.457298188248727
5219,22.689986140205143
5220,76.90449861806945
5221,86.0274413565453
5222,199.38781159460146
5223,211.62776114926643
5224,210.74053554681424
5225,284.78497844090856
5226,288.4002422577494
5227,284.3209673951979
5228,255.39841585561706
5229,226.87371637116618
5230,167.44152521272423
5231,137.13418486422404
5232,129.49140602501657
5233,74.52774746156746
5234,88.21236244541198
5235,42.9047405586585
5236,19.440733363143075
5237,6.092858149325449
5238,3.5937413784827514
5239,2.862842013696021
5240,2.662218771812432
5241,16.46714274131686
5242,79.38359356202355
5243,133.24650266758812
5244,195.16725511151392
5245,96.53422930902425
5246,47.47077469426151
5247,52.02869254461956
5248,57.66706134437929
5249,61.55956034701937
5250,63.35085587657362
5251,59.33234329889876
5252,69.47129112184898
5253,93.77382621376856
5254,98.55960503397755
5255,70.79751531409418
5256,74.41732019705562
5257,85.96577811290797
5258,31.25692320400479
5259,32.77005121303767
5260,4.872048667289979
5261,4.265237189741335
5262,4.164080463158518
5263,2.973700828096897
5264,2.8044406920326805
5265,16.892207927742152
5266,66.81239543053148
5267,249.8743503620936
5268,526.0897807612662
5269,238.5460757519173
5270,128.67352198135748
5271,128.2519029682656
5272,140.7894628379827
5273,142.8645974647184
5274,128.36134400609214
5275,129.19319863221162
5276,184.80834720716427
5277,297.0683878141558
5278,270.54311132761126
5279,210.80107962508364
5280,155.74735202256852
5281,70.39141245270596
5282,65.61790563775209
5283,51.39117829008963
5284,26.970823687885435
5285,9.440671016628057
5286,6.875071189206746
5287,3.2083626257537703
5288,2.5622033406097904
5289,17.354863299748768
5290,73.68059206807405
5291,249.3716959028633
5292,492.02799888117687
5293,240.42150661256406
5294,122.33959555179949
5295,133.0869495410791
5296,150.0511948750552
5297,148.76609823838604
5298,142.4056701000741
5299,169.194868433992
5300,218.5603519742142
5301,269.39353432317347
5302,267.8480701134619
5303,201.62912824931885
5304,152.56118569460435
5305,75.2912088186882
5306,68.65966037832945
5307,56.015519334807856
5308,57.33271445952168
5309,51.107415977118954
5310,33.84419650563622
5311,19.268506379843746
5312,4.64783073704148
5313,2.9979699814411664
5314,9.939570497187365
5315,38.40882776240177
5316,86.03718961682503
5317,132.6616315217933
5318,80.51287374537141
5319,63.11273834938522
5320,71.4793309774631
5321,71.31337928362026
5322,135.92890753012196
5323,130.6028341901898
5324,178.0798917905831
5325,156.01313022521154
5326,130.89011164853198
5327,108.12233153975623
5328,105.50522757125734
5329,65.67869532948188
5330,69.18006854242638
5331,60.37035279584181
5332,61.56304316145642
5333,48.25566360679027
5334,36.5428458788518
5335,22.02388472405808
5336,5.370472303657606
5337,5.1329379952873575
5338,5.184527008780981
5339,31.070574310426025
5340,63.06809288141241
5341,109.46196799594387
5342,177.52254524388624
5343,192.81446632466492
5344,196.92880221559935
5345,201.3428342913711
5346,208.49854360685512
5347,183.80679058483884
5348,173.2784891653897
5349,170.35076448138372
5350,132.72628768125068
5351,157.1548117351326
5352,103.54253172733331
5353,50.00403675857298
5354,48.25272186143576
5355,30.971873564637736
5356,12.103945024952214
5357,5.879830710550526
5358,2.872957595925015
5359,2.3391304077689528
5360,2.255330351386021
5361,17.101001411390182
5362,72.23105778089818
5363,267.8305242634667
5364,353.89760469362443
5365,215.45081262598868
5366,87.45492022323202
5367,90.92651133511738
5368,105.4257549340536
5369,120.19082959045804
5370,127.7475567441581
5371,128.70564211542288
5372,180.52939069647465
5373,287.98935248073013
5374,285.8053804925965
5375,213.67101786919707
5376,171.1019837328326
5377,91.15088664546259
5378,78.78468484597693
5379,49.00764430640984
